peak_hz,best_view,best_view_score,best_view_corr,best_view_slope,best_view_freq_rms,best_view_prom,best_response_bond,top3_mean_score,median_view_score,n_strong_views,n_good_views,n_family_matches,child_evidence,outgoing_count,taxonomy_tag,best_relation,combined_score,IMG_0681_rot270__x__score,IMG_0681_rot270__x__corr,IMG_0681_rot270__x__slope,IMG_0681_rot270__x__family_match,IMG_0681_rot270__y__score,IMG_0681_rot270__y__corr,IMG_0681_rot270__y__slope,IMG_0681_rot270__y__family_match,IMG_0681_rot270__a__score,IMG_0681_rot270__a__corr,IMG_0681_rot270__a__slope,IMG_0681_rot270__a__family_match,IMG_0680_rot270__x__score,IMG_0680_rot270__x__corr,IMG_0680_rot270__x__slope,IMG_0680_rot270__x__family_match,IMG_0680_rot270__y__score,IMG_0680_rot270__y__corr,IMG_0680_rot270__y__slope,IMG_0680_rot270__y__family_match,IMG_0680_rot270__a__score,IMG_0680_rot270__a__corr,IMG_0680_rot270__a__slope,IMG_0680_rot270__a__family_match,CDX_10IC__x__score,CDX_10IC__x__corr,CDX_10IC__x__slope,CDX_10IC__x__family_match,CDX_10IC__y__score,CDX_10IC__y__corr,CDX_10IC__y__slope,CDX_10IC__y__family_match,CDX_10IC__a__score,CDX_10IC__a__corr,CDX_10IC__a__slope,CDX_10IC__a__family_match
6.36911171871,IMG_0680_rot270:x,1.5622888980027267,0.9929133953103244,0.9762783974828521,0.037947331922020364,9.523668601350044,0,1.5345918770018978,1.153238424690195,5,7,5,0.035768113622121456,2,child-like,1.483 + 4.944,3.9480933292931395,1.536395496980244,0.9815580529917419,1.081979443996076,1,1.2562585226479466,0.9939824628551474,1.1208702663858914,1,0.7445843985459686,0.9612959748134041,1.5080357287010195,0,1.5622888980027267,0.9929133953103244,0.9762783974828521,1,1.153238424690195,0.9321520487728977,1.1455888753016599,0,1.0339918814153712,0.9706021964984394,0.7457474122779881,0,1.5050912360227229,0.9905476914215654,1.0535845765963197,1,0.776642052904732,0.7059763463030659,0.8926215714532669,0,1.0080156548512347,0.8253017931009801,0.9856710594990903,1
11.3332775353,IMG_0681_rot270:x,1.3686366442506936,0.9895655300024065,1.1342942804764922,0.07071039527537663,7.59585216236475,0,1.3277019446108842,1.049660332308472,5,7,6,0.0374360629393144,5,child-like,3.329 + 7.956,3.919035062789775,1.3686366442506936,0.9895655300024065,1.1342942804764922,1,1.366505119788977,0.9634814638836847,0.9140235532053557,1,1.0401431589089354,0.9539413007914879,1.5159368769202775,1,0.6582530292696316,0.922650426644072,0.8087559939865209,0,0.8205701086935473,0.8217887045418922,1.0623299718882395,0,0.9979584427265977,0.9353162734210352,0.9325832558939848,1,1.2293511713474687,0.9581660032875744,0.9968009880043398,0,1.247964069792982,0.9570969782606613,1.067861227132302,1,1.049660332308472,0.9583519956532501,1.1772664573498806,1
13.7460738293,CDX_10IC:a,1.2224678397309008,0.9557984958115323,0.9864296334758064,0.043877182003767314,4.283942417395893,6,1.20881892974431,0.8804251024054741,4,6,7,0.09399700396934665,0,child-like,1.245 + 12.537,3.6266228245841594,0.634280662611046,0.8503684719744586,1.1870358992667565,1,1.1125061297476515,0.9235460504780668,1.1623965985428901,1,0.6557421557214623,0.643495744043749,0.9236331666065954,1,0.08448977711393482,0.6345462093821874,0.5643428082948854,0,1.192668663475221,0.9686273205758295,1.1449362559570322,1,0.8804251024054741,0.8917094810018115,1.1570028980416363,1,0.7338588710054671,0.766735278314467,0.9618968436545525,0,1.2113202860268082,0.9353295945647621,1.0332966736720708,1,1.2224678397309008,0.9557984958115323,0.9864296334758064,1
4.76602040683,IMG_0680_rot270:y,1.6894081739414126,0.966316272192084,1.0668540949605732,0.010216589363620951,29.101431091642027,2,1.6801655340060089,1.4046902127920349,5,8,2,0.10669948177796575,4,child-like,0.858 + 3.974,3.5414562076946536,0.9117822592244438,0.9200955447001457,1.0048241295004068,0,1.6709228940706053,0.98341765811675,1.0247957171148436,1,1.4983877408414357,0.9615208251291536,0.9734007723453234,0,0.9043959685621568,0.8560460542633421,1.0114243685712847,0,1.6894081739414126,0.966316272192084,1.0668540949605732,1,1.154332143988422,0.987378161255361,1.2010042140222275,0,1.0991035368998219,0.8820413025589166,0.9786005867846539,0,1.4046902127920349,0.9603820278622515,1.054073281462603,0,1.59760225159549,0.9896411830419906,1.000469703478983,0
4.94362491073,IMG_0680_rot270:y,1.6579273765178886,0.9664155773906203,1.0677157358423603,0.010496547755948132,22.93107306673752,2,1.645076067253298,1.4047866267949112,5,8,2,0.1048664723152314,4,child-like,0.961 + 3.974,3.5087496532434974,0.7631751179842343,0.9067571130017985,0.9857091538527909,0,1.6322247579887075,0.9835114456799272,1.0221290144548372,1,1.4713578817840367,0.9607664194548423,0.9859538677444337,0,0.8978774641940327,0.8556997653622633,0.9549555756361261,0,1.6579273765178886,0.9664155773906203,1.0677157358423603,1,1.1475499455378435,0.9872139554708619,1.2026380043778078,0,1.033417333561672,0.8716249409996584,0.9787041688736021,0,1.4047866267949112,0.968568140376133,1.0656378043001793,0,1.5521229256410733,0.9902897310085133,1.0010669932272678,0
12.0158503351,IMG_0680_rot270:y,1.4583364854775014,0.989829225606011,1.1247191308664284,0.043930014270953055,11.85378534868993,1,1.2630187626470535,1.0067488588938478,4,7,3,0.029318275881173222,7,unexplained-or-parent-like,4.944 + 7.082,3.1249050040015285,1.157928890390552,0.9925600497291565,1.0824878482203169,0,0.949046283185026,0.8723309450078661,0.9592870417166119,0,0.5889906003122821,0.8392831290147968,1.753037956037148,0,1.0752708064427987,0.9269830446527227,0.9470844001632488,1,1.4583364854775014,0.989829225606011,1.1247191308664284,1,0.6128481816302549,0.9051524107427357,1.534510685829335,0,1.25544899602086,0.9810978449662257,1.1582516479149794,1,1.0067488588938478,0.814329582680722,0.9805127689531734,0,0.867548904909871,0.8743661352495309,0.955396620562693,0
12.5370877458,CDX_10IC:y,1.4119733425604781,0.977037165695767,1.0033818024366303,0.05786722662228592,6.974577531534262,5,1.3465274391626834,0.9216350952013268,3,6,4,0.1363375347330984,2,child-like,3.639 + 8.950,2.969288644009655,0.5186228282962142,0.8866081682129681,1.1026360188282807,0,1.3194982764309986,0.9931739579052471,1.1638535517538167,1,1.0968531315084293,0.7939244922612624,0.9552336466576412,1,0.4931981905375368,0.9491655960610395,1.324685226400767,0,0.9216350952013268,0.9401875426994977,1.021928124165718,0,0.679929869712383,0.8632725452719924,1.079904994953046,0,0.8997334061156951,0.8019796859339539,1.0259973247469416,0,1.4119733425604781,0.977037165695767,1.0033818024366303,1,1.3081106984965734,0.959930078083637,1.0144883270690568,1
3.6389149013,IMG_0680_rot270:x,1.860948909855425,0.9787953311936259,1.0066724335420876,0.02986636904613622,28.092744103257985,2,1.3981363360065813,1.1879150640071825,4,7,1,-0.01155965656728089,5,unexplained-or-parent-like,1.679 + 1.902,2.9381363360065818,1.6590062370267025,0.9976082015183153,1.2390952680805856,0,0.9381783784856335,0.9690540225957306,1.0177112682325227,0,1.2061754939730684,0.9946927431369559,1.0776042520188707,0,1.860948909855425,0.9787953311936259,1.0066724335420876,0,0.9053526594270466,0.9756833388978507,0.966599264360604,0,0.7448700258042111,0.9058155364438284,1.3427454884578156,0,1.3981363360065813,0.9793556668993093,1.0750577246573225,1,0.7319814394511686,0.8871710640004967,1.0148755957941125,0,1.1879150640071825,0.9217372341129167,1.015833412511304,0
5.18953883921,IMG_0681_rot270:a,1.6820273711003957,0.962239324683261,0.9917760251677525,0.01406982586956949,22.919563045434007,0,1.4213491470030597,0.9960194020961533,4,8,0,0.046932195699479685,8,child-like,1.483 + 3.639,2.800337292593736,0.9960194020961533,0.6984758244519479,0.920650802758404,0,1.233867439270361,0.9051993754879145,0.8656865446609254,0,1.6820273711003957,0.962239324683261,0.9917760251677525,0,0.9418145731757961,0.9872990571310555,0.9392751838568489,0,0.8448514359814945,0.9484392697612636,0.9276898642226219,0,1.22423326156049,0.982366656188795,1.1093270394373456,0,0.7271619733631259,0.7354112627584249,0.8759155138943602,0,0.5245182865307294,0.7161683721406485,1.078879441295774,0,1.3481526306384228,0.9783509061471519,1.0559971513916144,0
8.55719347087,IMG_0681_rot270:x,1.444004454720566,0.9429565985131273,1.1199598892186868,0.0027999999999998694,18.452736909870506,0,1.3440236243825956,1.018354218053195,4,7,0,0.0679272506576425,3,child-like,1.483 + 7.082,2.6157181985276603,1.444004454720566,0.9429565985131273,1.1199598892186868,0,1.1287139466975509,0.8882867892085525,1.1055421228140951,0,1.1939330402597612,0.9088720013574393,1.0560253566416575,0,1.018354218053195,0.997687664326751,0.9547334272799703,0,0.8339059692125017,0.9785608938022894,1.0166506213227349,0,0.7303165447048164,0.9862918612153553,1.272972388453596,0,1.39413337816746,0.9992309858684185,1.1063885469186152,0,0.597257614162612,0.8578802615350833,0.932912703868061,0,0.8443910059487667,0.9715715749369912,1.096895677244397,0
8.74162891723,CDX_10IC:x,1.5019021964408303,0.9967759701024952,0.9739740632378332,0.03609700933374163,6.098904954670947,7,1.088432738895086,1.0076664234212922,2,6,2,-0.013334094447494026,3,unexplained-or-parent-like,1.902 + 6.897,2.328432738895086,1.4292802038180938,0.9421883340652857,1.2085429696819625,0,1.2236091888796792,0.8645754256868264,0.9805205964374554,1,1.0076664234212922,0.8817936970179627,1.3270141914780345,0,1.2075177734665294,0.9985498957499596,1.0118371547656844,0,0.9203804879856803,0.9454148652933815,0.967761345641637,0,0.8457113830491902,0.9815353008044281,1.3661084279307016,0,1.5019021964408303,0.9967759701024952,0.9739740632378332,0,0.7971384036898512,0.8376312878061791,0.9838779411718784,0,0.9532562889104929,0.9582396526488566,1.0894158666523268,1
12.9342210112,CDX_10IC:a,1.2532362481589159,0.9858516751252734,1.0252652814130692,0.014922283880593181,5.298623717609174,3,1.1864501617929004,0.639248294069937,3,3,1,0.08947233795890457,3,child-like,4.185 + 8.742,2.090136122446325,0.5991441491799525,0.9724716825341291,1.307752921011887,0,1.1864501617929004,0.9859702418415441,0.9085162149720591,1,0.28155498941601587,0.7469440073892174,1.553453853064562,0,0.5620481850404574,0.962981353124656,1.249467007657379,0,0.668100590741918,0.8039903275915963,0.9719566916381241,0,0.3958852064477615,0.8097893305695315,0.9116439022564824,0,0.639248294069937,0.8253410123669106,0.9942697574140523,0,1.2511206427906414,0.9579839216007756,0.9949085493299008,0,1.2532362481589159,0.9858516751252734,1.0252652814130692,0
